id,language,culturally_distinct,cultural_distinction_explanation,vocaroo_link,image_link,transcription,selected_other_languages,translation
1nqES8L1lih8,English,False,nan,https://voca.ro/1nqES8L1lih8,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000049860.jpg," This is a picture of an office. At the foreground, there is a frisbee that has a blue emblem on it. There is also a large ball, a yoga ball. The desk is a light wood color, and there are several items scattered on the desk. There is a large white laptop or computer that's on the left side. There is no keyboard in sight. There is a white mouse with a blue mouse pad on the right side. There is a glass full of yellow liquid on the right side of the mouse. There are papers scattered on the desk, and there are papers hung on the wall behind the table. On the left side, there is a cupboard that's full of different books and different items. They are multicolored. The ground is a lot of chargers and has the frisbee and yoga ball that was mentioned earlier. The ground is white. This is an everyday style picture depicting an everyday photo.",False," This is a picture of an office. At the foreground, there is a frisbee that has a blue emblem on it. There is also a large ball, a yoga ball. The desk is a light wood color, and there are several items scattered on the desk. There is a large white laptop or computer that's on the left side. There is no keyboard in sight. There is a white mouse with a blue mouse pad on the right side. There is a glass full of yellow liquid on the right side of the mouse. There are papers scattered on the desk, and there are papers hung on the wall behind the table. On the left side, there is a cupboard that's full of different books and different items. They are multicolored. The ground is a lot of chargers and has the frisbee and yoga ball that was mentioned earlier. The ground is white. This is an everyday style picture depicting an everyday photo."
15p9XvCWj2RK,Chinese,False,nan,https://voca.ro/15p9XvCWj2RK,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/sports-3246-05.png,第一眼看到的是体育科三个字这张图片上最上面有一个球左边有一个女生右边有一个男生然后文字写了体育科文字的颜色是彩虹色然后左边的女生是白皮肤黄头发右边的男生是黑皮肤黑头发然后细节是他们两个带完这个球然后背景就是纯白色的背景没有任何的背景然后风格就是一个水彩画然后颜色大概有黄色紫色蓝色白色黑色绿色棕色然后这个风格感觉是像是体育课的宣传的图画这个风格戴的图片,False,"The first thing you see is the word ""Physical Education"" at the top of the image. There is a ball on the left with a girl standing next to it, and on the right, there's a boy. The text is written in rainbow colors. The girl on the left has fair skin and blonde hair, while the boy on the right has dark skin and black hair. They are both holding the ball, and the background is plain white with no other details. The style resembles a watercolor painting, featuring colors such as yellow, purple, blue, white, black, green, and brown. The overall feel of the image suggests it is a promotional illustration for physical education classes."
17kvrVsTKZSY,Chinese,False,nan,https://voca.ro/17kvrVsTKZSY,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Spanish_images/5865738814278224643_0.jpg,这张图片展示的应该是某一户人家的生活场景图片的右边有一位穿着紫色衣服的女人正在上菜桌上的两个碗都是紫色的桌子的左边还有三把椅子椅子都是黑色的在图片的尽头放着某个祭祀用的花坛或者是祭祀用的台位台位上还点着一些蜡烛台位附近装饰着一些橙色的装饰品和彩带有可能是祭祀典礼之后主人正在招待他的客人们进行用餐活动扶持冰上箍 delicious erstmal看看天 Wilton寸和我ьdar之后可以帮迷亡的对来双湿用箕哦昨天可以到这在当地的这种部分里双湿然后是放入剧组米水je,False,"The image likely depicts a scene from a family's life. On the right side, there is a woman dressed in purple serving from two purple bowls on the table. To the left of the table, there are three black chairs. At the end of the picture, there is a floral altar or platform used for offering rituals, with some candles lit on it. The area around the platform is decorated with orange ornaments and ribbons, possibly used for a ceremonial occasion. The host might be entertaining guests for a meal after the ritual."
1jwzMKbp6tEQ,Chinese,False,nan,https://voca.ro/1jwzMKbp6tEQ,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910664277756736_0.jpg,这是山顶的风景图能看到很多很多座的山的山顶而且主体是黑的只能看到山顶有部分泛白然后天空也是蓝的云也是白的特别多的云天空只能看到一点点远方好像还有其他的深嗯能感觉到这个温度应该很低因为山顶是白着的意味着应该是有积雪的存在然后山连着山连着山应该是常年积雪的山峰群脉并不是一个孤立的一座山然后可能这是一个在高纬度的地区的一个靠北的山脉群那一座山滿不同的地区那么再ущ insp Clark,False,"This is a scenic view from the mountain peak where you can see many, many mountain tops. The main body is dark, and you can only see parts of the peaks that are slightly white. The sky is blue, and there are many white clouds as well; the sky only shows a little bit of the distance, and it seems like there are other depths beyond. You can sense that the temperature should be very low because the peaks are white, indicating the presence of snow. The mountains connect to each other, forming a range of peaks that are likely covered with snow year-round; it's not just a solitary mountain. This might be a range of mountains in a high-latitude region, possibly located in the northern part of a certain area."
1gq2tC6J8sYK,English,False,nan,https://voca.ro/1gq2tC6J8sYK,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Korean_images/5865743574272793360_0.jpg," This looks like a scenic picture of a city, of an urban city. It's overlooking what looks like a lake or a pond, depending on how big the body of mass is. It looks like it's shifted 9 degrees to the left, so maybe taken on a camera vertically. So maybe it's taken by a tourist of some kind. None of these buildings seem recognizable, but there's a distinctly tall building on the left side of the photo. So it doesn't look like there's much other contextual information. The trees look pretty normal, the water looks normal, there's no writing anywhere that I can see. It looks like there are 8 different tall buildings in this picture. And what looks like a dam or a bridge near the end of the lake that is on the side of where the cities begin. So do an 어쨌든 in a bottle of artifacts, as she f 10. So do the temperature from the walls. So now, Varunune 1.",False," This looks like a scenic picture of a city, of an urban city. It's overlooking what looks like a lake or a pond, depending on how big the body of mass is. It looks like it's shifted 9 degrees to the left, so maybe taken on a camera vertically. So maybe it's taken by a tourist of some kind. None of these buildings seem recognizable, but there's a distinctly tall building on the left side of the photo. So it doesn't look like there's much other contextual information. The trees look pretty normal, the water looks normal, there's no writing anywhere that I can see. It looks like there are 8 different tall buildings in this picture. And what looks like a dam or a bridge near the end of the lake that is on the side of where the cities begin. So do an 어쨌든 in a bottle of artifacts, as she f 10. So do the temperature from the walls. So now, Varunune 1."
1fnaVhOkzYr4,Chinese,False,nan,https://voca.ro/1fnaVhOkzYr4,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/the_labor's_sports_stadium-1075-36.jpg,第一眼看过去这里应该是一个演唱会或者一个杂体团之类的反正是一个室内场馆里面的物品的话照片的上面有一圈灯然后有一个很精心布置的舞台然后旁边零零散散的左边坐着人比较小一点就黄色的座椅那里然后右边坐的人比较多然后之后位置的话基本上也说了上面是灯中间是舞台然后之后围绕着舞台是做一圈人一些小细节的话就是人很明显在黄色区域更零散一点但是每到座椅变成橙色了之后然后之后人很明显会变多而且这个舞台的话它看起来也在搭线过程当中因为很多交手架都很明显然后之后看起来幕布什么呀也没有很大板背景的话基本上就是这个建筑物的一些小细节比如说最后面的出口呀之类的整个风格的话是更鲜亮一点毕竟上面的LED灯打的比较亮然后之后颜色的话也更就红黄橙然后之后其实它的灯都是更黄一点的会判рет中了近年喔,False,"At first glance, this appears to be a concert or perhaps a variety show, in any case, it is an indoor venue. In the photograph, there is a ring of lights overhead and a finely arranged stage. To the left, there are some smaller yellow seats occupied by people, while the right side has a larger crowd. The positioning indicates that there are lights above and a stage in the center, surrounded by people. Some details show that individuals in the yellow seating area are more scattered, but once you move into the orange seating, the crowd density increases significantly. It looks like the stage is still being set up, as there are visible rigging points, and the backdrop isn’t very large. The background mainly consists of small details from the building, like the exits at the back. The overall style is brighter, with the LED lights shining vividly, showcasing colors like red, yellow, and orange. The lighting appears to lean towards a yellow tint, which is noticeable in recent years."
16WTWQG49V9Y,English,False,nan,https://voca.ro/16WTWQG49V9Y,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/queen_of_no_marriage-1506-45.jpg," This is a photo of four people looking very happy, holding alcoholic beverages and doing cheers, but also looking at the camera. On the left side is a man with a normal t-shirt. It looks like it's light gray and he's wearing a necklace. The woman to his right side is wearing a white shirt with zebra patterns on the front. The woman to her right is wearing a button t-shirt with checkered pink, blue, and yellow stripes. And she is holding wine, a wine glass with red wine. And lastly, there is a guy, he seems to be taller than everyone, and he's wearing a white t-shirt with some black scribbles and patterns in front. They seem to be somewhere where people go to celebrate good times. You can see a TV and disco ball and other people sitting down, perhaps eating, wandering across the vaccines. So it looks like it's a restaurant.",False," This is a photo of four people looking very happy, holding alcoholic beverages and doing cheers, but also looking at the camera. On the left side is a man with a normal t-shirt. It looks like it's light gray and he's wearing a necklace. The woman to his right side is wearing a white shirt with zebra patterns on the front. The woman to her right is wearing a button t-shirt with checkered pink, blue, and yellow stripes. And she is holding wine, a wine glass with red wine. And lastly, there is a guy, he seems to be taller than everyone, and he's wearing a white t-shirt with some black scribbles and patterns in front. They seem to be somewhere where people go to celebrate good times. You can see a TV and disco ball and other people sitting down, perhaps eating, wandering across the vaccines. So it looks like it's a restaurant."
11pcAgSvulTi,English,False,nan,https://voca.ro/11pcAgSvulTi,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Tamil_images/5920593834278015260_0.jpg," The picture is showing yellow little pads that you can sit and sleep on. In the picture, it has a fan, so it must be a location that can get a little warm. The roof of the setting is curved, so this could be some sort of like a bunker or maybe a bus that's transporting people or a train. In the photo, you see a bunch of people sitting on the first level of the sitting area. So there are two levels that you can sit on. So this might be a train. It looks kind of old and dirty. So this is probably not in the United States because we don't usually have transportation cars like this because the sitting area doesn't seem to have seat belt. But this is probably not a little bit too. So I'll reach out to you next time. I appreciate it. I hope it's important.",False," The picture is showing yellow little pads that you can sit and sleep on. In the picture, it has a fan, so it must be a location that can get a little warm. The roof of the setting is curved, so this could be some sort of like a bunker or maybe a bus that's transporting people or a train. In the photo, you see a bunch of people sitting on the first level of the sitting area. So there are two levels that you can sit on. So this might be a train. It looks kind of old and dirty. So this is probably not in the United States because we don't usually have transportation cars like this because the sitting area doesn't seem to have seat belt. But this is probably not a little bit too. So I'll reach out to you next time. I appreciate it. I hope it's important."
16dkANYXaPgB,Chinese,False,nan,https://voca.ro/16dkANYXaPgB,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/the_reason_that_its_culture_persists_regardless_of_foreign_invasions-450-18.jpg,请不吝点赞 订阅 转发 打赏支持明镜与点点栏目,False,"Transcription: Please don't hesitate to like, subscribe, share, and support Mingjing and Diandian programs with your donations."
13LLBeqN63qJ,English,False,nan,https://voca.ro/13LLBeqN63qJ,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941064278165103_0.jpg," So this image shows a plate of food consisting of rice, vegetables, and what looks like eggs and tomatoes. There's a plate of food, there's rice, there's a stir-fried egg, there's cooked vegetables. We can see a spoon and one fork in the picture and a table surface as the background. The rice is centrally placed as the main component of the dish, and the vegetables are on the left with the spoon and the fork placed at the bottom, on the left of the plate. The rice is neatly shaped, the egg and tomato dish looks freshly cooked, and the plate is simple and clean. The background is a dark-colored table surface with white rice as a neutral base. There's bright red and yellow tones from the egg and tomatoes and green from the cucumbers. The meal appears to be nutritious and well-balanced with carbs, protein, and vegetables. This looks to be a dish that's easy to prepare and commonly enjoyed. And it could possibly also be from a home-cooked meal or cafeteria. Yeah. Thank you, Jakie. Thank you. So what I want to do is relate to speculation and mm-hmm, so I'm talking about aica and bio-cooked meal, I want really Миama America. So that's great. Can I talk about science? So I'd like to try to by I client엔 and know what SQL are in their tiny Center prec truthful that I want? Yeah.",False," So this image shows a plate of food consisting of rice, vegetables, and what looks like eggs and tomatoes. There's a plate of food, there's rice, there's a stir-fried egg, there's cooked vegetables. We can see a spoon and one fork in the picture and a table surface as the background. The rice is centrally placed as the main component of the dish, and the vegetables are on the left with the spoon and the fork placed at the bottom, on the left of the plate. The rice is neatly shaped, the egg and tomato dish looks freshly cooked, and the plate is simple and clean. The background is a dark-colored table surface with white rice as a neutral base. There's bright red and yellow tones from the egg and tomatoes and green from the cucumbers. The meal appears to be nutritious and well-balanced with carbs, protein, and vegetables. This looks to be a dish that's easy to prepare and commonly enjoyed. And it could possibly also be from a home-cooked meal or cafeteria. Yeah. Thank you, Jakie. Thank you. So what I want to do is relate to speculation and mm-hmm, so I'm talking about aica and bio-cooked meal, I want really Миama America. So that's great. Can I talk about science? So I'd like to try to by I client엔 and know what SQL are in their tiny Center prec truthful that I want? Yeah."
1gLm7Ij5hC8B,Chinese,False,nan,https://voca.ro/1gLm7Ij5hC8B,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941064276926378_0.jpg,图片中展示的是一条三车道的街道街道中有三到四辆汽车正在行驶在近端的有一辆黄色的乘用车和一辆红色的乘用车在车的旁边的建筑有三层从他们的颜色可以看到具有非常南美特色房子的颜色非常纷繁多样如橙色红色绿色粉色等等建筑风格迥异非常好看有一个近端的建筑上面写的是某家银行而且用的是中文繁体字可以推断出可能是在唐人街而在这些建筑的背后是可以看到有非常高耸的摩天大楼从中可以推断出金融中心离该街道不远而从背景的天气可以看到有些许的云雾和蓝天预示着今天的天气非常的好,False,"The image features a three-lane street where three to four cars are in motion. At the near end, there is a yellow sedan and a red sedan. Next to the cars, there are three-story buildings that display a distinctly South American palette, with colors ranging from orange, red, green, to pink, showcasing diverse architectural styles that are very appealing. One of the buildings at the near end displays the name of a bank in traditional Chinese characters, suggesting that this area might be in Chinatown. Behind these buildings, there are tall skyscrapers that indicate a financial center is not far from this street. The background weather shows some clouds and blue sky, indicating that the weather today is quite nice."
1jl7sL9l05Pc,Chinese,False,nan,https://voca.ro/1jl7sL9l05Pc,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941054272650906_0.jpg,这张照片描述的应该是一个奥运游泳比赛的这么一个场景然后一共是有画面中能看到的一共是有七位运动员分别在自己的泳道上出发然后每个运动员都是正面朝下所以应该是自由泳或者蝶泳的这么一个比赛然后每个运动员的后方站着各自的教练他们都穿着白色的衣服和白色的裤子然后能看到泳道的侧面还在那个玻璃的被玻璃窗户格挡的房间里面还坐着一些裁判评委是在观察这些运动员然后这个房间的外面呢还有一些穿着绿色衣服的工作人员除此之外还能看到这个照片的照片还有一些摄像机是在直播这些运动员的比赛,False,"This photo depicts a scene from an Olympic swimming competition. In total, there are seven athletes visible on the screen, each set to start in their own lane. Each athlete is face down, indicating that it is a freestyle or butterfly event. Behind each athlete stands their respective coach, all dressed in white shirts and white pants. The side of the lanes also shows referees and judges sitting in a room behind glass windows, observing the athletes. Outside this room, there are some staff members wearing green uniforms. Additionally, the photo shows several cameras that are live-streaming the athletes’ competition."
1afGB5bQ0sfn,Chinese,True,Yes,https://voca.ro/1afGB5bQ0sfn,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941064278165103_0.jpg,这个画面第一眼看上去是一些菜品一个菜一个饭菜然后这个饭菜里呢有几种不一样的搭配我们能看到上面有最重要的中间的画面呢是一盘一盘的中间是一个米饭米饭的周围呢分别是在最右边的杏文式炒蛋最上边的像是肉类的肉菜并且左边的是黄瓜和黑木耳所以说我们能看出来这些菜的搭配是很丰富的因为它有蔬菜肉类和蛋类并且呢它有一些餐具放在这个盆子上面有叉子和勺子画面的背景呢是一个平板的平台有可能是一个戳子然后我们看到它装这个饭的盘子呢是白色的而且呢是一个比较大的平底的盘子然后呢中间向下周围四周向上突起但是这位建议��后里面来有 کو走的,False,"At first glance, this image displays several dishes, each showcasing a different recipe. In the center, the focal point is a plate of rice, surrounded by various accompaniments. To the far right, there are scrambled eggs with apricots, at the top, there appear to be meat dishes, and to the left, there are cucumbers and black fungus. This combination of dishes reveals a rich variety, as it includes vegetables, meats, and eggs. Additionally, there are some utensils placed on the tray, including a fork and a spoon. The background features a flat surface, possibly a table, and the plate holding the rice is large and white, with a flat bottom and raised edges surrounding it."
14zLirCp4Jdq,Chinese,False,nan,https://voca.ro/14zLirCp4Jdq,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Bengali_images/5865687704275153660_0.jpg,这张图片有里面有很多的人他们正在站在一个草坪上面这个草坪看起来是人工制造的草坪其中呢大家的后面所有人的后面是一个黄色的一个看展台然后呢这些看展台的地板是灰色但是凳子是黄色的所以我把它叫个黄色这个看起来就是在一个操场上面的一个东西这些人呢正在操场上面其中正中间有一个男人正在跑步看起来他们是在做一些团建的活动其中正中间偏后面有一些穿着军装的男人他们的军装颜色是灰深黄色的当然其他颜色的其他人的穿着基本上都是白色或者蓝色然后呢能看得出来中间跑步的男人他是一个中年男人因为他的肚子比较大然后呢但是能看出来他正在跑步中年男人后面也有一个正在跑步的人看起来他正在是这样抓他嗯行情,False,"The image depicts a large group of people standing on what appears to be an artificial lawn. In the background of everyone, there is a yellow exhibition stand, and the flooring of this stand is gray while the chairs are yellow, which is why I refer to it as yellow. It looks like something set up in a playground. The people are engaged in activities on the playground, and in the center, there is a man running, suggesting they are participating in some team-building activities. Slightly behind him are several men in military uniforms, which are a mix of gray and dark yellow. Most of the other individuals are dressed in white or blue attire. Notably, the man running in the center is middle-aged, indicated by his larger abdomen. Behind this middle-aged man, there is another person running who seems to be reaching out in a particular motion."
13uiM7zv7ead,English,False,nan,https://voca.ro/13uiM7zv7ead,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910664277576057_0.jpg," The image looks to be of a very delicious soup. The soup has a yellowish brown broth and what looks like to be chicken inside of it. There are also a lot of green onions all over the soup. There is also a dash of chili oil or some kind of red sauce on top of the soup. The soup itself is in a white colored bowl with a blue ring around it. It looks like the bowl is sitting on top of a dark brown table. To the left of the soup appears to be some white food. It looks like these are most likely garlic cloves. There's also a pair of black chopsticks at the top left portion of the image. The chopsticks are sitting on top of an empty white bowl. There is also a lime green object that is netted in appearance at the top left hand corner, but I can't really tell what that is. Also in the back left there are five Chinese characters. Chinese characters are somewhat reddish in color color and are on a white background.",False," The image looks to be of a very delicious soup. The soup has a yellowish brown broth and what looks like to be chicken inside of it. There are also a lot of green onions all over the soup. There is also a dash of chili oil or some kind of red sauce on top of the soup. The soup itself is in a white colored bowl with a blue ring around it. It looks like the bowl is sitting on top of a dark brown table. To the left of the soup appears to be some white food. It looks like these are most likely garlic cloves. There's also a pair of black chopsticks at the top left portion of the image. The chopsticks are sitting on top of an empty white bowl. There is also a lime green object that is netted in appearance at the top left hand corner, but I can't really tell what that is. Also in the back left there are five Chinese characters. Chinese characters are somewhat reddish in color color and are on a white background."
15hC13qQunvQ,Chinese,False,nan,https://voca.ro/15hC13qQunvQ,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941054277366124_0.jpg,这是一张捕虫植物猪龙草的特写照片画面主体是一根长形的捕虫瓶呈现出典型的下垂结构背景是绿色的森林或雨林环境一个猪龙草捕虫瓶一条卷须一个瓶盖和若干背景植物图中没有明显的文字信息捕虫瓶位于画面中心卷须悬挂于瓶口上方背景模糊化突出主体捕虫虫修长瓶口较小未完全张开外表光滑颜色从绿色渐变至棕色或红色瓶盖微微开启说明其捕虫机制仍在准备阶段背景呈现柔和的绿色调绿植模糊可能是热带雨林或湿地捕虫虫周围没有明显的昆虫猪龙草主要分布在东南亚印度洋岛屿和澳大利亚北部该环境可能是湿地热带雨林或云雾森林优优独播剧场——YoYo Television Series Exclusive,False,"This is a close-up photograph of a carnivorous plant known as the monkey cup (Nepenthes). The main subject is a long, tubular pitcher exhibiting a typical drooping structure. The background features a green forest or rainforest environment. The image shows a monkey cup with a tendril, a lid, and several background plants. There is no obvious text information in the picture. The pitcher is positioned centrally in the frame, with the tendril hanging above the opening of the pitcher. The background is blurred, drawing attention to the main subject. The pitcher is elongated with a relatively small opening that is not fully opened, and its surface is smooth, displaying a color gradient from green to brown or red. The lid is slightly ajar, suggesting that its insect-catching mechanism is still in preparation. The background presents soft green tones, with the blurred foliage indicative of a tropical rainforest or wetland. There are no visible insects around the pitcher. The monkey cup is primarily distributed in Southeast Asia, Indian Ocean islands, and northern Australia. This environment could be a wetland, tropical rainforest, or cloud forest. Exclusive to YouTube Television Series - YoYo Television Series."
1detY3yDpogt,Chinese,False,nan,https://voca.ro/1detY3yDpogt,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941044271179672_0.jpg,从这幅图片呢我们可以判断出这是一条这是马路人行道吧可以这么说是个人行道因为映入眼帘最前面呢这个下方呢它是一个这个残障人士盲人的这个路它这个是呈黄色斑点状然后再往前看它就是马赛克这样的小砖铺成的路再往前呢它是一个行人正在走路然后有一些它的前方呢有一些这个树啊然后还可以看出一点这个建筑这个路呢它就是这个青色马赛克的这个样子这个前面这个行人呢穿着大短裤白色的上衣然后有一些草坪在它周围就是一个人和这个一个这个人行道吧就是这么说另外的细节的话它这个可以看出来这是一个类似于小区啊或者什么地方它这个行人呢非常少就就这一个人然后远处隐隐落落的还可以看到呃两个人然后这个人行道旁边呢有一个呃机动车道可以看出到这个呃水泥路非常的平坦但主要呢就是中间这个马赛克的这个信任的道路我可能就 Associated放过来火锅 group就这一切不用小心不 Dabei轻松的咄 MD E understood隔吧,False,"From this image, we can determine that this is a road, specifically a sidewalk. It can be described as a pedestrian walkway because right in front, at the bottom, there is a path for disabled individuals, particularly blind people, marked with yellow dots. Looking further ahead, the surface is made up of small mosaic tiles. Continuing on, we see a pedestrian walking, and there are some trees in front of them, as well as a glimpse of a building. The tiles on the path are in a bluish color. The pedestrian in the foreground is wearing shorts and a white top, with some grass surrounding them, making it a typical scene of a person on a sidewalk.   In terms of additional details, it appears to be in a residential area or a similar location where pedestrians are quite scarce; there is just this one person, and in the distance, we can faintly see two more. Next to the sidewalk, there is a lane for motor vehicles, and it’s clear that the concrete road is very smooth. The main focus, however, is the trusted mosaic path in the center. Overall, it feels relaxed and calm, without the need to be overly cautious."
1bkum51bItIX,Chinese,False,nan,https://voca.ro/1bkum51bItIX,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/yearly_award_ceremony_of_the_music_pioneer_list-1128-73.jpg,"图片上,这张图片呢,好像是一个身穿着红色裙子这样的一个女性在接受一个男性的颁奖上面有一个水印的中文字写的是中国好声音这是中国的一个音乐,非常有名的一个音乐节目好多这样的普通人来参加这个节目但是我不知道,不太确定这个拿奖的人是否是获奖的歌手还是说其他人但是能看得出来呢,这个女性拿奖她应该,她还是非常开心的这个男性呢,是身着这个黑色的这样的一个西装因为比较正式的场合所以穿着黑色的西装显示出了对这个节目的尊重能看得出来这个颁奖典礼这个女性歌手也非常开心拿着奖杯就是怎么知道的 organizing地键 sor到没有ge职无法去奖hu",False,"In the image, there seems to be a woman in a red dress receiving an award from a man. There’s a watermark in Chinese that says ""The Voice of China,"" which is a very famous music program in China. Many ordinary people participate in this show, but I’m not quite sure if the person receiving the award is an awarded singer or someone else. However, it’s evident that this woman is very happy to be receiving the award. The man is dressed in a black suit, which is appropriate for a formal occasion, showing respect for the event. It's clear that the female singer is also very joyful as she holds the trophy."
12vs85w9PXYJ,English,True,unrecognizable instrument,https://voca.ro/12vs85w9PXYJ,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Hindi_images/5920593594274536011_0.jpg," This looks like an image of a musical instrument. It looks like a longer and thinner, maybe violin, something similar to a violin or a guitar from what it looks like. It's not something that I personally recognize, so it likely has some kind of cultural significance outside of America. It is a light brown instrument with several, almost looks like nails along the line of the image. And it has a great background, so it looks like it's more of an aesthetic image, maybe particularly intentionally taken a picture of to show as an example of something rather than something more day-to-day in a regular everyday environment. So likely even more culturally significant because it is taken almost specifically for display.",False," This looks like an image of a musical instrument. It looks like a longer and thinner, maybe violin, something similar to a violin or a guitar from what it looks like. It's not something that I personally recognize, so it likely has some kind of cultural significance outside of America. It is a light brown instrument with several, almost looks like nails along the line of the image. And it has a great background, so it looks like it's more of an aesthetic image, maybe particularly intentionally taken a picture of to show as an example of something rather than something more day-to-day in a regular everyday environment. So likely even more culturally significant because it is taken almost specifically for display."
1jP8xVYnO6wg,Chinese,False,nan,https://voca.ro/1jP8xVYnO6wg,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000071992.jpg,这幅图有两张照片上面的图片里面有六个男人站在一个面包店里面侧着身子看着面包店里的烘焙点心下面一张图是两个戴眼镜的男人对着镜头在吃面包图片的色调偏黄上面的图片中有三位男性戴着眼镜下面的图片他们吃的面包看上去很好吃后面有路灯黄色的光线是一个在城市里面的景象,False,"This image features two photos. In the first photo, there are six men standing in a bakery, turned sideways as they look at the baked goods inside. The second photo shows two men wearing glasses facing the camera while eating bread. The color tone of the images leans towards yellow. In the first photo, three of the men are wearing glasses. The bread they are eating in the second photo looks very delicious, with streetlights casting a yellow light, depicting a city scene in the background."
1aW5VoNMmFMF,Chinese,False,nan,https://voca.ro/1aW5VoNMmFMF,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/the_award_ceremony_of_golden_nursery_rhyme-380-10.jpg,请不吝点赞 订阅 转发 打赏支持明镜与点点栏目请不吝点赞 订阅 转发 打赏支持明镜与点点栏目请不吝点赞 订阅 转发 打赏支持明镜与点点栏目请不吝点赞 订阅 转发 打赏支持明镜与点点栏目,False,"Transcription: Please don't hesitate to like, subscribe, share, and support the Mingjing and Diandian programs through donations. Please don't hesitate to like, subscribe, share, and support the Mingjing and Diandian programs through donations. Please don't hesitate to like, subscribe, share, and support the Mingjing and Diandian programs through donations. Please don't hesitate to like, subscribe, share, and support the Mingjing and Diandian programs through donations."
18GdWBfXzbuY,English,False,nan,https://voca.ro/18GdWBfXzbuY,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910684276313072_0.jpg," So, in this image, it seems to be that someone made a bunch of these sugar candies with really, really intricate designs. So, it looks like this. So, basically, there's a sort of red tower with a bunch of holes circling it along multiple levels. And inside those holes, there are these certain sort of like sticks that are probably made out of hardened sugar. And those sticks out of hardened sugar are kind of leading up to, you can sort of think of them as like almost like lollipops. Where they're these sort of like golden syrupy desserts where they were sort of constantly like layered and cooked on top of each other to make these really intricate designs. So, that's in the forefront. In the background, you can see some sort of pots. A pot with a ladle in it and this brown syrup which is most likely what the chef is using to make these desserts. Off the side to the left is someone wearing this white sweater or jacket. That's probably the chef. In the background, there seems to be sort of like surge protectors with a bunch of wires coming out of them. Probably hooking up a lot of the electricity. And then you can also see that there's sort of like a lamp illuminating the candy as well. A little bit to the right, you can also see like some sort of sign or paper with green lettering. That's probably either the sign of the cart or advertising the type of candy that they're selling.",False," So, in this image, it seems to be that someone made a bunch of these sugar candies with really, really intricate designs. So, it looks like this. So, basically, there's a sort of red tower with a bunch of holes circling it along multiple levels. And inside those holes, there are these certain sort of like sticks that are probably made out of hardened sugar. And those sticks out of hardened sugar are kind of leading up to, you can sort of think of them as like almost like lollipops. Where they're these sort of like golden syrupy desserts where they were sort of constantly like layered and cooked on top of each other to make these really intricate designs. So, that's in the forefront. In the background, you can see some sort of pots. A pot with a ladle in it and this brown syrup which is most likely what the chef is using to make these desserts. Off the side to the left is someone wearing this white sweater or jacket. That's probably the chef. In the background, there seems to be sort of like surge protectors with a bunch of wires coming out of them. Probably hooking up a lot of the electricity. And then you can also see that there's sort of like a lamp illuminating the candy as well. A little bit to the right, you can also see like some sort of sign or paper with green lettering. That's probably either the sign of the cart or advertising the type of candy that they're selling."
