id,language,culturally_distinct,cultural_distinction_explanation,vocaroo_link,image_link,transcription,selected_other_languages,translation,Goodness
1fRx46S5f9LA,Chinese,FALSE,nan,https://voca.ro/1fRx46S5f9LA,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941054272194270_0.jpg,这是一幅图里面是很多的老年人在玩一种运动他们都戴了帽子穿了运动鞋然后仿佛穿的是一种某种特定的制服吧不确定是不是参加这种运动必须要参加的然后这里面有相当多的一些小球他们在把头制出去不能看出来这是一种什么样的运动但是能看到大家都非常的专注除此之外这个幅画的背景好像是在街头里面圈出来了一个区域因为背景上面有很多的楼然后这样的楼是各种各样的然后还有一些高大的树木在周边能看出来这是一个集体娱乐的一个场景,FALSE,"This is a picture that depicts many elderly people playing a sport. They are all wearing hats and sports shoes, and it seems like they are dressed in some specific type of uniform, although it's unclear if this uniform is required for participating in the sport. There are quite a number of small balls involved, and they are trying to hit them in a way that doesn't reveal what kind of sport it is. However, it’s evident that everyone is very focused. Additionally, the background of the picture appears to show a designated area in the street, with various buildings surrounding it, including tall trees. It clearly illustrates a scene of collective entertainment.",
1fiGW3rNSPG7,Chinese,TRUE,"The statue in the picture is the Thousand-Hand Guanyin, a Buddhist figure worshipped by Asians, which is not commonly found in other countries.",https://voca.ro/1fiGW3rNSPG7,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Hindi_images/5920593604274962413_0.jpg,这是一幅在室内的图有很多牵手观音其中呢有三个不好意思其中是有三个雕像然后中间那个是一个牵手观音它有它的左边有五个手右边也是五个手它穿着黑色的衣服然后头上戴着一个非常大的皇冠感觉非常的豪华然后它的每只手上面都拿着一个工具有像这种斧子一样的有像这种剪呢有像这种剪呢有像这种剪呢就是那种兵器啊这种类型的每个手上都拿着它穿着非常的华丽还戴着很大的金项链中间这个佛是最大的左边和右边分别有两个女士的雕像佛像他们没有牵手就是没有很多手但是呢感觉他们的样子跟就是样子和穿着是跟中间这个牵手观音是类似的就是头上也戴了很多戴着皇冠然后非常的富丽堂皇脖子上挂着金项链挂着很多珠宝然后呢很多在他们的前面呢有很多的人正在给他们拍照在参观我们可以看到正中间呢有一个穿着和尚服装的因为他披着一个袈裟和尚服装的人好像在进行什么仪式然后在前在后面呢就是一些游客正在给他们拍照,FALSE,"This is an indoor image featuring many depictions of the Guanyin holding hands. Among them, there are three statues, and the one in the center is a Guanyin holding hands. It has five hands on its left side and five on its right side. It wears black clothing and has a very large crown that looks quite luxurious. Each of its hands holds a tool, such as an axe, scissors, or weapons of that kind; every hand is holding one. It is dressed very elaborately and also wears a large gold necklace. The central figure is the largest, flanked by two female statues on the left and right. These statues do not have many hands, but their appearance and attire are similar to that of the central Guanyin; they also wear crowns and ornate decorations around their necks, adorned with gold and jewels. In front of them, there are many people taking pictures and visiting. We can see in the center a person dressed in a monk's robe, draped in a kasaya, who seems to be performing some ritual, while behind them, some tourists are taking photos.",
14YwL1uymLAi,Chinese,FALSE,nan,https://voca.ro/14YwL1uymLAi,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941054271253018_0.jpg,这是一幅城市类似CBD的图片可以看到图片从左到右两边都分布着很高很高的建筑那就是有很多人在上下班有白领在两侧穿梭中间呢是有行驶的车辆也有一个好像送外卖的小哥穿着黄色的衣服戴着头盔然后路边的路牌都是英文感觉这是一个比较拥挤的街头除此之外它的背景是白天可以看得很清楚行人和行驶的车辆然后路边的树木也是比较茂盛的,FALSE,"This is a picture of a city resembling a CBD. You can see that there are very tall buildings on both the left and right sides of the image. Many people are commuting, with white-collar workers darting between them. In the middle, there are vehicles driving by, and there also seems to be a delivery person in a yellow outfit wearing a helmet. The street signs along the roadside are in English, giving the impression of a relatively crowded street. Additionally, the background is clearly visible during the daytime, showcasing both pedestrians and vehicles, while the trees along the roadside appear to be quite lush.",
18trHZCplAAa,Chinese,FALSE,nan,https://voca.ro/18trHZCplAAa,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Hindi_images/5920593594279170230_0.jpg,这是一幅室内图是图的正中央呢有一个桌子桌子是棕色的它的上面呢有有那个食物中间呢是有一个装满水的杯子旁边有叉子和勺子还有餐巾纸然后呢是一个白色的长碟子上面呢有很多调料我们可以看到呢最右边的那个大一点碗呢是一个肉汤类的调料蘸料然后旁边的三个调料呢是一个其中是一个白色的红色的还有像还有绿色的菜的然后呢还有一个卷饼非常的长感觉有一个人的手臂那么长的卷卷饼这个食物呢特别像这个印度那边的食物就是卷饼啊然后一些调料啊汤类啊然后就是卷在一起吃我们还可以看到这个还有一半的人的手在这个照片里面这个人的手上有很多的汗毛感觉像是一种像是一个男人的手然后也比较的黑皮肤也比较黑,FALSE,"This is an indoor picture featuring a table at its center. The table is brown and has food on it. In the middle, there is a cup filled with water, along with a fork, a spoon, and napkins. Additionally, there is a long white plate that holds many condiments. We can see that the larger bowl on the far right contains a meat-based dipping sauce, while the three nearby condiments include one white, one red, and one that appears to be a green vegetable. There is also a very long wrap, about the length of a person's arm, resembling Indian cuisine. This food, including the wrap, condiments, and soup, is typically eaten wrapped together. We can also see part of a person's hand in the photo, which has a lot of body hair and appears to be a man's hand, with darker skin.",
161Q95rQmxJH,Chinese,TRUE,"I can tell that this picture was taken in China. Firstly, Chinese people offer tributes when worshiping Buddha. Secondly, the clothing of the kneeling person resembles traditional Chinese attire. Lastly, there is a surveillance camera, which is common throughout China.",https://voca.ro/161Q95rQmxJH,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Korean_images/5865743574275916300_0.jpg,这是一幅室外的图图的正中央有一个大佛佛的头上还顶着一大块石头不知道这个是什么寓意但是这个佛看上去很大它的靠背背后还有一些石头的山它的前面是一堆贡品放在一个红色的桌子上贡品有很多颜色的好像是水果有苹果呀红色的苹果呀黄色的橘子呀大概有八个贡品吧八到九个贡品然后在它的前面是一些花一些草草上面有开了各种颜色的花然后我们的这幅图的前方呢这个跪着一些人他们在参拜这个大佛可以从图上看到有一个女人还有一个男人那个男人戴着一个帽子穿着一个黄色的马甲他俩都低着头在前行的膜拜在这个他们跪在的地上是有红色的地毯然后在这个图的在这两个人跪着的旁边呢有一个摄像头对着他们没了,FALSE,"This is an outdoor picture with a large Buddha statue at its center. There is a big stone placed on top of the Buddha's head, and it's unclear what this symbolizes. The Buddha appears quite large, with a rocky mountain behind it. In front of the Buddha is a pile of offerings placed on a red table. The offerings are colorful and seem to include fruits like red apples and yellow oranges—there are probably around eight to nine offerings in total. In front of this setup are some flowers and grass, with various colors of flowers blooming on the grass. Additionally, in the foreground of the picture, there are people kneeling in worship of the large Buddha. From the image, we can see a woman and a man; the man is wearing a hat and a yellow vest. They both have their heads lowered in reverence. The ground they are kneeling on features a red carpet. Beside the two kneeling individuals, there is a camera directed at them.",
1oRhtYaKnvpX,Chinese,FALSE,nan,https://voca.ro/1oRhtYaKnvpX,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910684272888503_0.jpg,这是一幅山水风景照片画面呈现连绵的喀斯特山脉河流和绿树丛可能是中国广西桂林的离江风光一条河一片沙滩和河岸少量人物几艘竹筏或小船有少量人物分散在河岸和竹筏上多座山峰形态各异层叠分布没有明显的文字信息喀斯特山峰陡峭直被覆盖水面较为平静水质较为清澈远处山峰若隐若现带有淡淡的雾气竹筏和人物尺寸较小远处是连绵的山峰中间有部分低洼区域形成天然的山水化天空为灰白色可能是阴天或轻微雾气可能是中国广西桂林离江景区可能是早晨或者是阴天,FALSE,"This is a landscape photo showcasing a continuous karst mountain range, rivers, and lush greenery, likely depicting the Li River scenery in Guilin, Guangxi, China. The image features a river, a stretch of beach, and riverbanks with a few scattered figures, along with several bamboo rafts or small boats inhabited by a limited number of individuals. Multiple peaks, varying in shape, are layered and distributed without any clear textual information. The karst mountains are steep and directly rise from the water's surface, which appears calm and relatively clear. Distant peaks are partially obscured, shrouded in a faint mist, while the bamboo rafts and figures are diminutive in scale. The background consists of rolling mountains with some low-lying areas creating a natural water landscape. The sky is a grayish-white, suggesting an overcast day or light mist, pointing to the possibility that this scene is from the Li River Scenic Area in Guilin, Guangxi, possibly captured in the morning or during cloudy weather.",
1chl5yh2Tb2B,Chinese,FALSE,nan,https://voca.ro/1chl5yh2Tb2B,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/wedding-955-78.jpg,这是一幅新娘的艺术摄影主体是穿着白色婚纱的新娘手持一只红色的玫瑰背景是充满浪漫的花卉装饰还有一些柔光效果图片没有明显的文字内容新娘位于画面中央偏右的位置面朝左侧低头看着自己的红玫瑰然后红玫瑰被新娘单手倾握放在胸前花朵向上花卉装饰分布在背景的左右两侧然后画面中也有一些白雾看起来像是一些干冰的效果新娘的头发是是上有一些白色的装饰应该是一些珠宝嗯柔和的光线是从上向下然后有结合雾气使新娘看起来像是一个梦幻的场景然后新娘手上带有戒指和手链然后脖子上有项链耳朵上有耳钉耳环应该是比较高级的珠宝背景是蓝色为主的装饰然后有白色的花卉装饰和绿色的唐曼比较浪漫主色调是白色然后再加一些柔和的光影和一些蓝色绿色红色的协调突出比较有层次感,FALSE,"This is an art photograph of a bride, with the main subject being the bride in a white wedding dress holding a red rose. The background features romantic floral decorations and some soft lighting effects. There are no prominent texts in the image. The bride is positioned slightly to the right of the center, facing left and looking down at her red rose, which she holds delicately with one hand against her chest, with the flower pointing upwards. Floral decorations are distributed on both sides of the background, and there is a bit of white mist that resembles dry ice effects. The bride's hair is adorned with some white decorations that appear to be jewelry. Soft light shines down from above, combined with the mist, creating a dreamy atmosphere. The bride also wears a ring and bracelet, and a necklace around her neck, along with stud earrings and dangling earrings, suggesting the jewelry is of high quality. The background predominantly features blue decorations, complemented by white floral arrangements and green elements, creating a romantic mood. The primary color scheme is white, enhanced by soft lighting and the harmonious blend of blue, green, and red, which adds depth and texture to the scene.",
176f0gHSTGtA,Chinese,FALSE,nan,https://voca.ro/176f0gHSTGtA,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910674278647727_0.jpg,这是一幅江景图从左到右有不同的建筑可以看出来左边第一个是东方明珠塔在上海是上海的电视台中间也依次有橙色的一个建筑还有一些各式各样的建筑在右边有一个建筑上面写着AURORA图片的前面半部分都是江景应该是上海的黄浦江整体而言江的颜色是黑色的然后天空的颜色也是黑色的只有彩色的建筑物在发光应该是晚上进行拍摄的除此之外江上好像还有一个小船有点模糊了看不清楚还可以看到江边有一些停在岸边的船然后显得非常的小不仔细看看不出来,FALSE,"This is a riverscape picture. From left to right, there are various buildings visible. The first one on the left is the Oriental Pearl Tower, which is the television tower in Shanghai. In the middle, there is an orange building followed by several different types of buildings. On the right, there is a building with the word ""AURORA"" written on it. The front half of the image is mostly of the river, most likely the Huangpu River in Shanghai. Overall, the color of the river is black, and the sky is also black, with only the colorful buildings glowing, suggesting that the photo was taken at night. Additionally, there seems to be a small boat on the river, but it is a bit blurry and hard to see clearly. You can also see some boats docked along the riverbank, which appear very small and are not easily noticeable unless looked at closely.",
128V3jfF2o6m,Chinese,FALSE,nan,https://voca.ro/128V3jfF2o6m,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/culture_of_taoism-2935-93.jpg,"这是一幅芦苇,非常唯美有意境的芦苇茶画画面中有大量的留白零零星星的几个芦苇在风中往右边摇摆看上去很纤细画面背景很干净有粉色的光画面下面渐变成了紫色的光还有一些白色的小小的光斑点缀在芦苇之间就像是飞起来的空音一样散落在画面里但是这些光斑其实更像是白色的画面点缀非常非常的淡这个画面风格非常的有意境画面干净简约是风中的芦苇往右边飘的感觉",FALSE,"This is a painting of reeds, very beautiful and evocative. The scene features a lot of negative space, with a few scattered reeds swaying gently to the right in the wind, looking very slender. The background is clean, illuminated with pink light, and the bottom transitions into purple light, with some small white dots sprinkled among the reeds, resembling scattered notes in the air. However, these light spots actually appear more like delicate white accents on the canvas. The style of this painting is very atmospheric, clean, and minimalist, capturing the sense of reeds floating to the right in the wind.",
11bk2MCBDC7r,Chinese,TRUE,Peking opera style drawing for culture blessing,https://voca.ro/11bk2MCBDC7r,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910694279365902_0.jpg,这是一幅门神画然后这当中的两个形象是一般用于挂在门的两侧或者上沿然后起到一个保护住宅安全的作用的然后呢这两个人物分别骑着坐骑左边的骑着一只蓝色的老虎右边骑着一只黄底绿斑纹的羊然后上面是他们各自是京剧的大将军的形象手上捂着宝剑背后插着旗帜画着脸谱然后这里有文字写着老店天成和商标朱延正主要应该还是为了区分就是就是这个作品的商家然后这个似乎是刚刚画完好像还放在桌上有两个小茶杯作为正值压着这一张画的角落然后背景看上去只能看到这张桌子整个色彩是整个色彩是非常鲜艳的五彩斑斓的然后风格呢就是介于一种线条的平面的画再加上一些儿童画和现代化的风格就是这样,FALSE,"This is a painting of the door gods, and the two figures depicted are typically used to be hung on either side of a door or at the top, serving to protect the home's safety. The two characters are each riding their mounts; on the left is a blue tiger, and on the right is a sheep with a yellow base and green patterns. Above them are representations of generals from Beijing opera, holding swords in their hands and with banners inserted behind them, along with facial makeup. There are also words written that say ""Old shop, sky born"" and the trademark ""Zhu Yanzheng,"" which is mainly to distinguish the merchant of this work. It seems like this has just been finished, as it appears to be resting on a table with two small teacups pressing down on the corners of the painting. In the background, only the table can be seen, and the overall color scheme is very bright and colorful. The style is a blend of line-based flat painting combined with elements of children's art and modern aesthetics.",
1nAZo74bwcOt,Chinese,FALSE,nan,https://voca.ro/1nAZo74bwcOt,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910664277756736_0.jpg,"这是一幅高山风景的全景照片,远处是雪山,前景是郁郁松松的山脉,天空仍有大片云层,呈现壮丽的自然景观。雪山有多座位于背景,高峰覆盖白雪,可能属于高原或寒冷地带。绿色山脉至少有三座,覆盖茂密植被,位于画面前景和中景。大片的云雾部分遮挡阳光,在天空和山脉之间形成层次感。图片中没有可见的文字信息,雪山位于远景,绿色山脉在画面中部,云层分布在天空中。山脉呈现强烈的阴暗对比,雪山部分被云雾遮盖,绿色植被覆盖低海拔区域。主要由雪山、云层和森林山脉构成的背景、远景和近景形成强烈对比,展现自然地理的多样性。绿色、灰色和灰白色构成了整幅图的颜色。这可能是中国西部、青藏高原、云南、梅里雪山或四川、贡嘎山等地的高山景观。由于山脉层次分明、积雪覆盖,可能是海拔4000米以上的高原地区。拍摄时间可能是早晨或傍晚,天气可能较为寒冷,因为雪山区域积雪未完全融化。该地区可能是旅游或徒步热门地点。因为风景优美,适合探险和摄影。",FALSE,"This is a panoramic photograph of a mountainous landscape; in the distance, there are snowy peaks, while the foreground features lush, green mountain ranges. The sky is still covered with large clouds, presenting a magnificent natural scenery. Multiple snowy mountains are located in the background, their high peaks covered in white snow, which may belong to a plateau or a cold region. There are at least three green mountains, densely covered with vegetation, positioned in the foreground and midground of the image. Large clouds partially obscure the sunlight, creating a sense of layering between the sky and the mountains. The image contains no visible text; the snowy mountains are in the background, the green mountains in the midsection, and the clouds are scattered throughout the sky. The mountain ranges exhibit a strong dark-light contrast, with some parts of the snowy peaks covered by clouds, and the lower elevation areas are covered with green vegetation. The background, distant, and close views mainly consist of snowy mountains, cloud layers, and forested mountain ranges, forming a striking contrast that showcases the diversity of the natural geography. The colors of the entire image are made up of greens, grays, and off-whites. This may represent a high mountain landscape from regions such as Western China, the Tibetan Plateau, Yunnan, Meili Snow Mountain, or Sichuan and Gonggar Mountain. Due to the distinct layering of the mountains and the presence of snow cover, it is likely an area at an altitude of over 4,000 meters. The time of day could be either morning or evening, and the weather may be relatively cold since the snow in the mountainous area has not completely melted. This region could be a popular destination for tourism or hiking, as it offers beautiful landscapes suitable for adventure and photography.",
1biAzRPuzIbx,Chinese,FALSE,nan,https://voca.ro/1biAzRPuzIbx,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000054618.jpg,这是一幅黑白的照片照片里是铁轨上高速运行的火车画面右侧是一辆列车的镜头拍摄的列车外部这幅照片体现了很强的动感是因为画面左侧高速运行的火车并不是清晰的而是有一些模糊的残影体现出了很高的运动速度地面上是交错的铁轨延伸向远方画面的远处天空是高架电缆,FALSE,"This is a black and white photo depicting a train running at high speed on the railway. On the right side, there is an exterior shot of a train taken from another train. This photo conveys a strong sense of movement because the train on the left side, which is moving quickly, is not clear but rather has some blurred afterimages, illustrating a high speed of motion. The ground features crisscrossing tracks extending into the distance, and in the background, the sky shows elevated cables.",
1lvcjzAWKOyY,Chinese,FALSE,nan,https://voca.ro/1lvcjzAWKOyY,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910664275653491_0.jpg,这是一座古代的帝王雕像雕像人物身穿华丽的龙袍头戴帝王冠冕右臂伸展整体形象威严大气背景是灰色的天空可能象征中国历史上的重要皇帝一座帝王雕像一座雕塑基座背景灰色没有明显的信息但雕像基座或周围可能会有介绍名文雕像占据主体部分帝王的手势和衣袖形成动感象征威仪和权力背景较为整洁没有干扰元素突出雕像的气势雕像服饰上的纹路和雕刻清洗可能是皇家龙纹或祥云图案雕像的袖子展现出飘逸感增强了人物的气势和历史感手势呈现出指挥或号令的姿态可能寓意着开疆阔土或颁布法令帝王面容尊面容庄重眼神坚毅符合秦始皇汉武帝等勋才勋才勋才大略的君主形象,FALSE,"This is a statue of an ancient emperor, depicted in a splendid dragon robe and wearing a royal crown. The right arm is extended, creating an overall imposing and majestic image. The background features a gray sky, possibly symbolizing important emperors in Chinese history. The statue stands on a pedestal, with the background gray and lacking clear information, but there may be inscriptions on the pedestal or surrounding area. The statue occupies the main focal point, with the emperor's gestures and flowing sleeves conveying a sense of movement, symbolizing authority and power. The background is relatively tidy, with no distracting elements, highlighting the statue's grandeur. The patterns and carvings on the statue's attire may feature royal dragon designs or cloud motifs. The sleeves evoke a sense of elegance, enhancing the figure's presence and historical significance. The gestures suggest a commanding or authoritative pose, possibly implying the expansion of territory or the issuance of edicts. The emperor's face is dignified, with a determined gaze, fitting the images of prominent rulers such as Qin Shi Huang and Han Wu Di.",
1orHkrOvM5C7,Chinese,FALSE,nan,https://voca.ro/1orHkrOvM5C7,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/taipei_taiwan_university_sports_center-638-17.jpg,这是一座大型的现代建筑图片外观类似于体育场或多功能展览中心建筑设计宏伟 周围环境宽敞建筑物为一座 主体为圆形结构带有多个窗户和坡道设计有两个人位于左侧地面 规模较小自行车停放架以一排位于建筑右侧图片中没有明显的文字建筑物占据图面大部分位于中央稍右是图片的主体呈现出多层结构和曲线设计人位于左下角的地面区域比例较小 与建筑物形成对比起到烘托作用自行车站位于右侧沿着建筑物的底层排列建筑顶部为圆形屋顶侧面有多块长方形玻璃窗和圆形装饰窗设计现代且富有动感坡道和台阶位于建筑入口呈现对人流的无障碍通行的考虑地砖以红色和浅灰色方砖铺成城网格状视觉效果简单整洁天空明亮阳光使建筑外墙与地面产生了清晰的光景增加了画面的立体感背景为蓝天白云建筑后方可见高层住宅楼左侧有部分绿化树木凸显出城市环境与自然结合的特点,FALSE,"This is an image of a large modern building that resembles a stadium or multi-functional exhibition center. The architectural design is magnificent, and the surrounding environment is spacious. The building has a circular structure with multiple windows and ramps. Two people are located on the ground to the left, and there is a smaller bicycle rack positioned in a row on the right side of the building. The image does not have any obvious text. The building occupies most of the frame, situated slightly to the right of the center, displaying a multi-layered structure and curved design. The people in the bottom left corner are smaller in proportion, contrasting with the building and accentuating its grandeur. The bike station is on the right side, arranged along the ground level of the building. The top of the building features a circular roof, with several rectangular glass windows and circular decorative windows that present a modern and dynamic design. The ramps and steps at the building's entrance demonstrate consideration for unobstructed pedestrian access. The pavement is laid with red and light gray square tiles, creating a simple and clean grid-like visual effect. The bright sky and sunlight create a clear view of the building's façade and ground, enhancing the three-dimensional aspect of the image. In the background, there is a blue sky with white clouds, with high-rise residential buildings visible behind the structure. To the left, some greenery and trees highlight the integration of the urban environment with nature.",x
1mHzjc2NFNhl,Chinese,FALSE,nan,https://voca.ro/1mHzjc2NFNhl,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910684273444114_0.jpg,这是一座石桥桥栏杆上雕刻着一系列石狮子背景有绿色植物水域和蓝天环境优美大概有五只石狮雕像前颈一只较大后方依次排列较小的狮子石制结构带有精美浮雕装饰的桥栏杆右侧有一条水道水色偏绿色还有一些植被树木草丛远处有一排绿灯路灯设施可能用于夜间照明图中没有明显的文字主石是在右侧前颈雕刻精美旁边有一只小狮子象征太师少师其他石石岩桥的栏杆排列形成地径效果水域在右下角水面较平静植被遍布背景形成自然景观主狮子表情威严肌肉轮廓清晰棕毛长螺旋状雕刻工艺精湛小狮子依位在大狮子脚下象征子似绵延栏杆上有古典雕刻装饰可能属于古代建筑背景主要由树木草丛湖泊河道构成景色自然可能位于公园或历史遗迹附近古典建筑与雕塑艺术结合自然风光与人文元素并存以实质灰色为主搭配蓝天绿色植被和水体整体色调和谐自然这座桥可能是历史遗迹可能具有文化或旅游价值由于有路灯说明这里可能有游客或者是居民居住夜间可能也会开放,FALSE,"This is a stone bridge with a railing carved with a series of stone lions set against a backdrop of green plants, water, and blue skies, creating a beautiful environment. There are about five stone lion sculptures, with one larger lion at the front and smaller lions arranged behind it in sequence. The stone structure features exquisite relief decorations on the railing. To the right, there is a waterway with a greenish hue, along with some vegetation, trees, and shrubs. In the distance, there is a row of green streetlights, which may be used for nighttime illumination. The image contains no obvious text. The main lion is located on the right side, expertly carved with a fine depiction, next to a small lion symbolizing a younger counterpart. The arrangement of the stone railing creates a pathway effect, and the water area is in the lower right corner with a relatively calm surface. The abundant vegetation in the background forms a natural landscape. The main lion has a dignified expression, clearly defined muscle contours, and intricately carved spiraling brown fur. The small lion stands at the foot of the larger lion, symbolizing continuity. The railing features classical carvings, likely belonging to ancient architecture. The background is primarily composed of trees, shrubs, lakes, and waterways, suggesting a natural scenery that may be located near a park or historical site. The classical architecture and sculptural art blend with natural beauty and cultural elements, creating a harmonious overall tone with gray as the main color, accented by the blue sky, green vegetation, and water. This bridge may be a historical site and could hold cultural or tourism value. The presence of streetlights indicates that there might be visitors or residents living nearby, and it may also be open at night.",
1i0t3awAOLQm,Chinese,FALSE,nan,https://voca.ro/1i0t3awAOLQm,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Amharic_images/5865942524275138351_0.jpg,这是一座自然人文景观图上有一个建筑物这个建筑物呈酱红色的看出来这个建筑物有点年代感照片上面有两个人一个坐着一个站着坐着的人坐在这个台阶上整个建筑物呈紫红色和旁边的山的颜色有点类似而整个建筑物表面附着的一层黄金色的铁锈看得出十分有年代感这座建筑物可能是几百年前所建的这座建筑物可能是几百年前所建的应该是一个古老的宗教场所,FALSE,"This is a natural and cultural landscape where there is a building. The building is in a reddish-brown color, giving it a sense of age. In the photo, there are two people: one is sitting and the other is standing. The person sitting is on the steps. The entire building is in a purplish-red color, somewhat similar to the color of the nearby mountain. The surface of the building is covered with a layer of golden rust, clearly showing its age. This building was likely constructed several hundred years ago and should be an ancient religious site.",
1nUzz1tqBmRR,Chinese,FALSE,nan,https://voca.ro/1nUzz1tqBmRR,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910664271349335_0.jpg,"这是一座青藤奔马的雕塑马匹腾空飞跃,前腿舒展,后腿扬起后蹄踏在一个展翅飞翔的燕子呈现出极富动态的姿态青藤马一匹,一只飞鸟,一个展台图中没有明显的文字但该雕塑通常会在展览中配有说明文字如马踏飞燕马匹占据画面中央燕子位于马蹄下方,展台位于底部雕塑表面有轻微氧化痕迹马的肌肉线条流畅燕子张开翅膀雕塑采用三点支撑背景较暗可能是博物馆或展览馆的展示环境聚光灯照射雕塑使其轮廓更加清楚这是中国古代青铜艺术属于东汉时期的工艺杰作该雕塑现收藏于中国国家博物馆并被定义为中国旅游标志性文物马踏飞燕之名象征神距凌空剑步如飞展现汉代对巨马的崇拜",FALSE,"This is a sculpture of a bronze horse in flight, with its front legs outstretched and its hind legs raised, stepping on a soaring swallow, presenting a highly dynamic posture. The horse is depicted in a lively manner with the swallow below its hoof and a display platform at the bottom. The image does not contain any obvious text, but the sculpture is typically accompanied by descriptive labels in exhibitions. The horse occupies the center of the composition, while the swallow is positioned beneath its hoof, and the base of the sculpture is at the bottom. The surface of the sculpture shows slight signs of oxidation, with smooth muscle lines on the horse and wings spread on the swallow. The sculpture is supported by three points, and the background is relatively dark, likely reflecting the display environment of a museum or exhibition hall. Spotlighting illuminates the sculpture, enhancing its contours. This masterpiece of ancient Chinese bronze art belongs to the Eastern Han period and is currently housed in the National Museum of China, defined as a iconic cultural relic of China. The name ""The Horse Trampling the Swallow"" symbolizes divine prowess and a dynamic stride, showcasing the Han Dynasty's admiration for mighty horses.",
1b1Qygp3IUsE,Chinese,FALSE,nan,https://voca.ro/1b1Qygp3IUsE,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941064273672815_0.jpg,"这是一张一个人的午餐或者晚餐的照片。照片里边左下方的位置有一个白色的碗,碗里面装着一块块肉,这个肉煮熟了,是浅咖啡色的。碗里还有青菜,但主要还是肉多。肉泡在汤汁里面,这个汤汁看起来有一层油,可能是肉的油。照片偏右下方的位置能够看到半个白色的杯子,杯子里面是装了茶色的液体,杯子上也有一个花,花环的图案,还有一些英文字,能够看到sonbakuse的英文字。杯子和碗放在了一个木的桌子上,能够看到桌子上的对面没有桌子任何人或者摆放其他的食物。背景是有一些木材,木墙或者木柜。",FALSE,"This is a photo of a person's lunch or dinner. In the lower left corner of the photo, there is a white bowl filled with pieces of cooked meat, which is light brown in color. There are also some greens in the bowl, but the focus is mainly on the meat. The meat is sitting in a broth that appears to have a layer of oil on top, possibly from the meat itself. In the lower right side of the photo, you can see half of a white cup filled with a brown liquid. The cup has a floral pattern and some English letters, including the word ""sonbakuse."" The cup and bowl are placed on a wooden table, and there is no one or any other food on the opposite side of the table. The background features some wood, either wooden walls or cabinets.",
19WHGnbnnPtw,Chinese,FALSE,nan,https://voca.ro/19WHGnbnnPtw,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941054271821170_0.jpg,"这是一张一个小男孩在水面旁边拍的照片。除了小男孩没有别的人入镜,水面上也没有别的物品。这个小男孩看着可能是小学的年纪,穿了一套装的红色衣服和裤子,红色衣服上有黑色的图案,像是图阿一样分布在衣服上。他穿了一双黑色的拖鞋,不是厚底的,是比较平底的黑色拖鞋。他正在扶着木色的扶杆里面,在水面的旁边拍照。男孩的头发比较剪到比较短。他应该是摆拍,因为他有看着镜头,而且动作比较刻意的半蹲了。",FALSE,"This is a photo of a young boy taken next to the water. Besides the boy, there is no one else in the frame, and there are no other objects on the water's surface. The boy appears to be of elementary school age, wearing a matching red outfit with pants, and the red clothing has black patterns that are evenly distributed across it. He is wearing a pair of black flip-flops, which are not thick-soled, but rather flat black sandals. He is leaning against a wooden railing while taking a photo beside the water. The boy's hair is cut quite short. He seems to be posed for the picture, as he is looking at the camera and is intentionally crouching a bit.",
